ClienteID,Nombre,Edad,Genero,Distrito,TipoCliente
1245,Ezequiel Diez,18,Masculino,Lince,Nuevo
1246,Pastor Mata Aguado,45,Femenino,Miraflores,Nuevo
1247,Ariadna Pera Carrera,45,Masculino,Pueblo Libre,Nuevo
1248,Pedro Álamo Carreño,36,Femenino,Pueblo Libre,Nuevo
1249,Cornelio Aragonés-Marcos,39,Femenino,Jesús María,Nuevo
1250,Filomena Zorrilla Valenzuela,45,Femenino,Lince,Frecuente
1251,Amada de Gomis,57,Masculino,Pueblo Libre,Frecuente
1252,Santos Iglesia Ayllón,29,Masculino,San Borja,Nuevo
1253,Gabino Coronado-Osuna,50,Femenino,Barranco,Nuevo
1254,Jessica del Solana,48,Masculino,San Isidro,Frecuente
1255,Miguel Ángel Figuerola Ávila,59,Masculino,Pueblo Libre,Frecuente
1256,Amancio de Sabater,28,Masculino,Surco,Nuevo
1257,Ciriaco Herrera,26,Femenino,Jesús María,Nuevo
1258,Filomena Ramis Mena,37,Femenino,Miraflores,Frecuente
1259,Aitana Saez Casares,69,Femenino,Lince,Nuevo
1260,Isa Pardo Padilla,56,Femenino,Lince,Frecuente
1261,Elpidio Valverde Torres,38,Masculino,San Miguel,Nuevo
1262,Isa Esteve Viña,36,Femenino,San Borja,Nuevo
1263,Felix Pizarro Baños,19,Femenino,Jesús María,Frecuente
1264,Esmeralda Marí Ricart,24,Masculino,Miraflores,Nuevo
1265,Iker Perera Huerta,43,Masculino,San Borja,Frecuente
1266,Omar Barrera,18,Masculino,Miraflores,Frecuente
1267,Anacleto Pardo Ochoa,67,Masculino,Surco,Nuevo
1268,Ascensión Flavia Cañas Andreu,57,Femenino,Miraflores,Nuevo
1269,Cándido Ledesma-Riquelme,53,Femenino,San Isidro,Nuevo
1270,Beatriz Costa Vicens,61,Femenino,Jesús María,Nuevo
1271,Bernabé Segura Antón,39,Femenino,Miraflores,Frecuente
1272,Ramiro Farré Echeverría,70,Femenino,Jesús María,Nuevo
1273,Román Cuenca Morales,33,Femenino,San Borja,Nuevo
1274,Juliana Arana Carretero,59,Femenino,La Molina,Nuevo
1275,Brunilda Tello Valverde,54,Masculino,La Molina,Nuevo
1276,Saturnina Carmona Alberdi,63,Masculino,Pueblo Libre,Frecuente
1277,Marisol Elorza-Batlle,55,Femenino,Pueblo Libre,Nuevo
1278,Aurelia Pinto,69,Masculino,Pueblo Libre,Nuevo
1279,Gabriela Giner Pina,27,Femenino,Jesús María,VIP
1280,Juan Luis Aureliano Baena Ávila,67,Masculino,Surco,Nuevo
1281,Malena Guijarro Soler,38,Femenino,Lince,Nuevo
1282,Mariana de Amigó,50,Masculino,Pueblo Libre,Nuevo
1283,Elías Osvaldo Gelabert Alcántara,49,Femenino,Jesús María,VIP
1284,Fidela Somoza,31,Masculino,Surco,Frecuente
1285,Herminio Escolano Arnal,35,Masculino,La Molina,VIP
1286,Martina Gordillo Quiroga,30,Masculino,Pueblo Libre,Nuevo
1287,Susanita Sola Alberdi,29,Femenino,Jesús María,Frecuente
1288,Teodoro Sans Doménech,20,Masculino,La Molina,Nuevo
1289,Chuy Aguilar Pineda,60,Femenino,San Miguel,Frecuente
1290,Mirta España,21,Femenino,Jesús María,Nuevo
1291,Godofredo Fiol Gibert,66,Masculino,Pueblo Libre,VIP
1292,Isidro Marcelino Vera Mendizábal,42,Femenino,La Molina,Nuevo
1293,José Manuel Bueno Tolosa,68,Femenino,Miraflores,VIP
1294,Trinidad Bermudez,66,Femenino,La Molina,Frecuente
1295,Conrado del Rodrigo,30,Masculino,La Molina,Nuevo
1296,Marc Lamas Belda,54,Masculino,Jesús María,Frecuente
1297,Amarilis Saura-Lledó,18,Masculino,San Isidro,Frecuente
1298,Heriberto Revilla Mesa,61,Femenino,Miraflores,Nuevo
1299,Esmeralda Meléndez Aragonés,24,Femenino,La Molina,Frecuente
1300,Lupe Arjona Piñeiro,68,Masculino,Jesús María,Nuevo
1301,Jose Asenjo,46,Masculino,Miraflores,Nuevo
1302,Amaro Pino Clemente,41,Masculino,San Isidro,VIP
1303,Noa Tejada Duque,69,Femenino,Pueblo Libre,Frecuente
1304,Cruz Barroso Maza,70,Masculino,Jesús María,Nuevo
1305,Palmira Higueras Castells,40,Masculino,San Isidro,Nuevo
1306,Manuel Aramburu Giralt,48,Femenino,San Miguel,Frecuente
1307,Berta Pili Sanz Seguí,24,Masculino,Barranco,Nuevo
1308,María de Hernández,62,Masculino,San Miguel,Nuevo
1309,Ciriaco Niño-Flores,34,Masculino,Surco,Nuevo
1310,Álvaro del Patiño,34,Masculino,La Molina,Frecuente
1311,Albino Pera Duarte,54,Femenino,Miraflores,Frecuente
1312,Teófila Sainz Peinado,70,Femenino,Surco,Frecuente
1313,Paloma Redondo Blanco,52,Masculino,La Molina,Frecuente
1314,Godofredo Arias Gallardo,42,Masculino,Pueblo Libre,Nuevo
1315,Martin Higueras Iglesia,48,Femenino,San Miguel,Nuevo
1316,Kike Borrás Prado,37,Masculino,Miraflores,Frecuente
1317,Etelvina Tere Sáenz Asenjo,22,Masculino,Miraflores,Nuevo
1318,Odalys Enríquez,58,Femenino,Jesús María,Nuevo
1319,Calista Soria Gomila,50,Masculino,Pueblo Libre,Nuevo
1320,Evaristo Puente-Cabello,37,Masculino,Surco,Frecuente
1321,Cristóbal Grande Hervás,40,Masculino,San Borja,VIP
1322,María José Mendizábal Tello,53,Masculino,Pueblo Libre,VIP
1323,Consuela Polo,51,Femenino,Miraflores,VIP
1324,Curro Roldan Carreras,48,Femenino,Jesús María,Nuevo
1325,Pilar Miró Calleja,30,Masculino,San Borja,Frecuente
1326,Ovidio de Asensio,56,Masculino,La Molina,Nuevo
1327,Nando Ballester Cases,46,Masculino,La Molina,Nuevo
1328,Eduardo Galvez-Donoso,65,Femenino,La Molina,Frecuente
1329,Maximiliano Sáez Vicens,30,Femenino,Barranco,Nuevo
1330,Vera Casanovas Cid,62,Femenino,San Borja,Nuevo
1331,Teresa Aramburu Arenas,23,Masculino,Pueblo Libre,Nuevo
1332,Hernán Casanovas Jerez,48,Femenino,Barranco,Nuevo
1333,Cayetana Gallart Casares,49,Femenino,San Isidro,Nuevo
1334,Josep Oliva Quintero,34,Masculino,Surco,Frecuente
1335,Nando Plana Piquer,50,Femenino,Barranco,Frecuente
1336,Basilio Bautista,59,Femenino,Surco,Nuevo
1337,Patricio de Borrego,20,Femenino,Miraflores,Nuevo
1338,Josefa Santamaría,50,Masculino,La Molina,Nuevo
1339,Rosalinda Cloe Blanco Ariza,19,Masculino,San Borja,Nuevo
1340,Salomé Cornejo,33,Masculino,Miraflores,Nuevo
1341,Elodia Rovira Bauzà,58,Femenino,Lince,Frecuente
1342,Casemiro Navas Vera,47,Femenino,Pueblo Libre,Nuevo
1343,Benito Quevedo Meléndez,49,Femenino,Barranco,Frecuente
1344,Erasmo Pérez Checa,26,Masculino,San Isidro,Frecuente
1345,Marino Desiderio Garrido Calderón,26,Masculino,Surco,Frecuente
1346,Ezequiel Ibañez Conesa,46,Masculino,Jesús María,Frecuente
1347,Valerio Serra Garriga,41,Femenino,San Miguel,Nuevo
1348,Jorge Mas Boada,24,Masculino,Jesús María,Nuevo
1349,Goyo de Tolosa,30,Femenino,Barranco,Nuevo
1350,Etelvina Amaya Castejón,43,Masculino,Pueblo Libre,Frecuente
1351,Sandalio Sastre,65,Masculino,San Borja,Nuevo
1352,Martina Clara Martin Cornejo,64,Femenino,San Isidro,Nuevo
1353,José Ángel Galan Jiménez,21,Masculino,Jesús María,Frecuente
1354,María Manuela Burgos Castelló,33,Femenino,Surco,Nuevo
1355,Adela Mamen Galan Saura,42,Masculino,Miraflores,VIP
1356,Selena Alegre Alcalá,57,Masculino,Surco,Nuevo
1357,Aarón Gallart-Puente,63,Masculino,Barranco,Nuevo
1358,Leire Valenzuela,30,Masculino,Barranco,Nuevo
1359,Consuelo Martínez-Carrera,51,Femenino,San Isidro,Frecuente
1360,Ovidio Merino Martorell,36,Masculino,San Borja,Nuevo
1361,Elisabet Crespi Gascón,28,Masculino,San Isidro,Frecuente
1362,Lina Durán Ferreras,54,Femenino,Miraflores,Nuevo
1363,Nydia Martínez Quintero,22,Masculino,Surco,Nuevo
1364,Manuelita Lluch-Jódar,43,Femenino,Jesús María,VIP
1365,Angelita Lobo Velázquez,24,Masculino,Pueblo Libre,Nuevo
1366,Aitana Avilés Cózar,18,Femenino,San Borja,Frecuente
1367,Noelia del Ferrándiz,37,Masculino,Lince,VIP
1368,Trinidad Lucena Iniesta,58,Masculino,Miraflores,Frecuente
1369,Rosa María Balaguer-Gárate,44,Femenino,Jesús María,Nuevo
1370,Pancho de Gil,53,Masculino,Barranco,Frecuente
1371,Renato Natalio Carnero Salas,59,Masculino,La Molina,Frecuente
1372,Lorenza Ale Zapata Carro,25,Femenino,Pueblo Libre,Frecuente
1373,Delia Barragán Corral,21,Femenino,La Molina,Nuevo
1374,Marcio Cases Sanz,30,Masculino,Miraflores,Frecuente
1375,Álvaro del Esteve,56,Femenino,La Molina,Frecuente
1376,Clarisa Salom Sales,19,Masculino,San Borja,Nuevo
1377,Reynaldo del Cabeza,50,Masculino,San Borja,Frecuente
1378,Paulina Galiano-Cabeza,37,Masculino,Surco,Nuevo
1379,Anita del Pinilla,59,Femenino,Surco,Nuevo
1380,Amada Batlle Romero,30,Femenino,Pueblo Libre,Frecuente
1381,Ramón Albino Cánovas Alemany,50,Masculino,Jesús María,VIP
1382,Yago Ortega Rocha,49,Masculino,Pueblo Libre,Nuevo
1383,Manu Alfonso Díez,48,Femenino,Surco,Nuevo
1384,Carlos Jaén Martín,69,Femenino,Barranco,Nuevo
1385,Tomasa Odalis Gual Palma,41,Masculino,Pueblo Libre,Frecuente
1386,Gerardo Conde Hierro,30,Masculino,Miraflores,Frecuente
1387,Modesta Neira Losada,41,Masculino,San Isidro,Frecuente
1388,Mario Hurtado Aragón,52,Femenino,San Borja,Nuevo
1389,Azahara Estévez Lobato,66,Femenino,San Miguel,Nuevo
1390,Toni Fábregas Carrión,22,Masculino,San Borja,Frecuente
1391,Gaspar Lorenzo Sanchez,33,Femenino,San Isidro,Frecuente
1392,Francisco Jose Robledo Andreu,63,Femenino,San Borja,Nuevo
1393,Aránzazu Mendoza,48,Femenino,La Molina,VIP
1394,Juanita Tovar Palomares,56,Masculino,Surco,Frecuente
1395,Samanta Santana Zabala,48,Masculino,Jesús María,Frecuente
1396,Fabio Hidalgo Martinez,35,Femenino,Pueblo Libre,Frecuente
1397,Lorenzo de Escrivá,52,Femenino,Pueblo Libre,Frecuente
1398,Leoncio Arnal Uría,53,Femenino,Pueblo Libre,Frecuente
1399,Manola Arnau Pacheco,54,Masculino,Jesús María,Frecuente
1400,Salvador Barragán Reguera,25,Masculino,Pueblo Libre,Nuevo
1401,Luís Cañellas Catalá,62,Masculino,San Isidro,Nuevo
1402,Ildefonso Sacristán Galván,61,Masculino,San Borja,Frecuente
1403,Jose Ramón Reyes Cisneros,64,Masculino,Pueblo Libre,Frecuente
1404,Daniel Camps,57,Femenino,Jesús María,Nuevo
1405,Calisto Rivero Pereira,56,Masculino,San Miguel,Frecuente
1406,Jose Ignacio Salvador Paredes,61,Femenino,San Borja,Frecuente
1407,Inés de Alfaro,56,Masculino,La Molina,Frecuente
1408,Jose Ramón Vera,29,Femenino,San Isidro,Frecuente
1409,Tomasa de Barón,35,Femenino,Lince,Nuevo
1410,Salomón Peiró,31,Femenino,San Borja,Nuevo
1411,Máxima Gertrudis Guillén Casares,34,Femenino,San Isidro,Nuevo
1412,Chita Marqués Rojas,66,Masculino,Barranco,Frecuente
1413,Pío Ávila-Vera,54,Masculino,Miraflores,Nuevo
1414,Herminia Sierra,32,Femenino,Pueblo Libre,Frecuente
1415,Germán Antúnez,66,Femenino,San Borja,Nuevo
1416,Odalys de Vizcaíno,66,Masculino,San Isidro,VIP
1417,Julieta Alberto Rincón,49,Masculino,San Isidro,Frecuente
1418,Albina Juanita Vall Rodriguez,48,Femenino,San Isidro,Nuevo
1419,Camila Rita Lledó Armengol,41,Femenino,San Isidro,Frecuente
1420,Nazaret Mayol Carballo,50,Masculino,Pueblo Libre,Nuevo
1421,Abel Guzmán Zurita,62,Femenino,San Miguel,Nuevo
1422,Eustaquio Rosell Conesa,49,Femenino,Miraflores,Nuevo
1423,Piedad Gomis Aroca,60,Masculino,Pueblo Libre,VIP
1424,Raúl Villalonga-Asensio,21,Femenino,La Molina,Nuevo
1425,Ana Arranz Jover,30,Femenino,San Isidro,Nuevo
1426,Asunción Fernandez Santamaria,29,Masculino,Barranco,Frecuente
1427,Eusebio Rivero-Palomino,67,Femenino,Surco,Nuevo
1428,Máxima Montenegro-Manzano,31,Masculino,San Isidro,Frecuente
1429,Alicia Claudia Iborra Quevedo,25,Masculino,San Miguel,Nuevo
1430,Óscar Aragonés Carrión,45,Masculino,San Borja,Nuevo
1431,Enrique Piña Campo,25,Masculino,Lince,Frecuente
1432,Adriana Romeu Agullo,20,Femenino,Surco,VIP
1433,Heliodoro Sotelo Fonseca,63,Femenino,San Isidro,VIP
1434,Bernarda del Fiol,35,Masculino,Lince,Frecuente
1435,María Ángeles Feliu Egea,60,Femenino,San Miguel,Nuevo
1436,Leandra Iniesta,19,Masculino,Jesús María,Nuevo
1437,Primitivo Segarra Casado,42,Masculino,Barranco,VIP
1438,Crescencia Melero Ledesma,27,Femenino,Lince,Frecuente
1439,Irene Sandoval,45,Femenino,San Miguel,Nuevo
1440,Belen Pascual Martín,64,Femenino,Surco,Nuevo
1441,Rafael Álvaro,38,Masculino,San Isidro,Frecuente
1442,Goyo del Gonzalez,46,Femenino,Pueblo Libre,Nuevo
1443,Bonifacio Río Benavent,69,Femenino,San Borja,VIP
1444,Edu Celestino Cañellas Vázquez,40,Masculino,La Molina,Nuevo
1445,Juan Luis Andreu,34,Femenino,Pueblo Libre,Nuevo
1446,Plinio Sola Angulo,59,Masculino,La Molina,Nuevo
1447,Camilo Calvet Garmendia,68,Masculino,Miraflores,VIP
1448,Leoncio Piñol-Pedrosa,31,Masculino,Miraflores,Nuevo
1449,Ramón de Villalobos,51,Femenino,Pueblo Libre,VIP
1450,José Diez,69,Masculino,Miraflores,VIP
1451,Samu Badía,18,Femenino,Surco,Nuevo
1452,Loreto Carrera Valero,48,Femenino,Miraflores,Nuevo
1453,David Pellicer Fuentes,53,Femenino,Jesús María,Nuevo
1454,Felipe Viñas Neira,18,Femenino,La Molina,VIP
1455,Pastor de Almeida,66,Masculino,Barranco,Nuevo
1456,Rafael Alfonso Castro,36,Masculino,Barranco,VIP
1457,Amanda Azahara Nadal Bustos,43,Masculino,San Borja,Frecuente
1458,Josué Sánchez Vega,41,Femenino,Barranco,Nuevo
1459,Ale Marti Cobo,54,Femenino,La Molina,Frecuente
1460,Zaira Peral,70,Femenino,Jesús María,Frecuente
1461,Guadalupe Iglesia Monreal,25,Femenino,Jesús María,Frecuente
1462,Carmela Bermúdez Arribas,59,Femenino,San Isidro,Frecuente
1463,Nuria Reguera Cerezo,35,Femenino,Jesús María,Nuevo
1464,Felisa Solé Samper,54,Masculino,Pueblo Libre,Nuevo
1465,Leyre Valero-Nuñez,68,Masculino,San Isidro,Nuevo
1466,Remedios Gallego Cánovas,50,Masculino,Barranco,VIP
1467,Santiago Loreto Ribera Segovia,29,Masculino,Surco,Nuevo
1468,Loreto del Sanabria,19,Femenino,Miraflores,Nuevo
1469,Florencio Font-Aroca,26,Femenino,Surco,Nuevo
1470,Valeria Salas Aroca,27,Femenino,San Isidro,Nuevo
1471,Alicia Hervás Hervás,58,Masculino,Miraflores,Nuevo
1472,Rafaela Vélez Frutos,66,Femenino,Lince,Nuevo
1473,Azahara Caballero Estevez,23,Masculino,Jesús María,Nuevo
1474,Benjamín Izaguirre Jurado,33,Femenino,San Miguel,Nuevo
1475,Claudio Viana-Trillo,50,Masculino,San Isidro,Nuevo
1476,Américo Franco Luz,69,Masculino,San Isidro,Frecuente
1477,Jose Angel Avilés Fernandez,45,Masculino,San Borja,Nuevo
1478,Demetrio de Acero,35,Masculino,La Molina,Frecuente
1479,Fabricio Ibáñez-Galván,53,Masculino,Pueblo Libre,Nuevo
1480,Wilfredo Bello Vergara,30,Femenino,Pueblo Libre,Nuevo
1481,Lina Baeza Gutiérrez,33,Femenino,Pueblo Libre,VIP
1482,José Antonio Piñeiro-Villalonga,26,Femenino,Pueblo Libre,Frecuente
1483,Roberto Ávila Pallarès,38,Masculino,Surco,Frecuente
1484,Fito Giralt,30,Femenino,Pueblo Libre,Nuevo
1485,Mayte Castañeda Cal,28,Masculino,Pueblo Libre,VIP
1486,Graciela Pujadas Abella,28,Femenino,La Molina,Nuevo
1487,Guillermo Arribas Manzanares,56,Masculino,Miraflores,VIP
1488,Emiliana Sacristán-Badía,69,Masculino,San Isidro,Frecuente
1489,Luciana Alcántara,33,Femenino,Pueblo Libre,Frecuente
1490,Aristides del Zamora,54,Masculino,San Miguel,VIP
1491,Che Ortega,19,Masculino,La Molina,Frecuente
1492,Santiago del Alonso,23,Femenino,San Miguel,Nuevo
1493,Moisés Pozuelo,45,Masculino,Barranco,Nuevo
1494,Aurora Tenorio Vila,25,Femenino,Barranco,Nuevo
1495,Reynaldo Giner Pardo,40,Masculino,Surco,Nuevo
1496,Eladio Sans-Alvarez,20,Femenino,La Molina,Frecuente
1497,Adán Yuste Catalá,53,Masculino,San Miguel,Nuevo
1498,Evangelina Alegria Mateos,33,Femenino,Barranco,Frecuente
1499,Teresita del Barrios,28,Femenino,San Miguel,Nuevo
1500,Máximo Daza-Ramírez,55,Femenino,La Molina,Frecuente
1501,Carla Fernandez Codina,28,Femenino,San Isidro,Frecuente
1502,Adela Bravo Giménez,49,Masculino,Pueblo Libre,VIP
1503,Loreto Blanes Díez,53,Masculino,San Borja,Nuevo
1504,Ildefonso del Bastida,22,Femenino,San Miguel,VIP
1505,Judith Angelina Cobos Ortiz,61,Femenino,La Molina,VIP
1506,Odalis Orozco Olivé,36,Femenino,Barranco,Frecuente
1507,Angelita Eulalia Asensio Carreño,64,Femenino,Lince,Nuevo
1508,Asdrubal del Toro,60,Masculino,Barranco,Nuevo
1509,Pastor Espejo Alcaraz,30,Femenino,Lince,Frecuente
1510,Manu Marquez Tomé,58,Masculino,San Borja,VIP
1511,Rómulo Villena Revilla,23,Masculino,Barranco,Frecuente
1512,Amanda Riquelme Báez,21,Femenino,San Isidro,Nuevo
1513,Lara Bas Sabater,48,Masculino,San Miguel,Nuevo
1514,Paca Ibañez Castells,25,Femenino,Lince,Nuevo
1515,Constanza Cuevas,48,Femenino,Lince,Nuevo
1516,Óscar Gisbert Vargas,27,Masculino,Lince,Nuevo
1517,Leoncio Cárdenas Salinas,24,Masculino,Lince,Frecuente
1518,Plinio Merino-Solana,68,Masculino,Pueblo Libre,Nuevo
1519,Artemio Alegria Portero,21,Femenino,San Borja,Frecuente
1520,Bruno Ferrer Velasco,64,Femenino,San Miguel,Nuevo
1521,Marianela Clavero,46,Masculino,Surco,Frecuente
1522,Ángeles Guerrero,33,Masculino,Surco,VIP
1523,Wálter Rey Mateo,25,Femenino,Pueblo Libre,Nuevo
1524,Gilberto Barón-Valencia,39,Masculino,San Miguel,Frecuente
1525,Sebastián Aguirre Peinado,61,Femenino,Lince,VIP
1526,Emma Arroyo Olivera,39,Femenino,San Isidro,VIP
1527,Hilario Arsenio Malo Valenciano,28,Femenino,Pueblo Libre,Frecuente
1528,Luciano del Lara,64,Masculino,Jesús María,Frecuente
1529,Nicolasa Cobo Flores,67,Femenino,La Molina,Nuevo
1530,Ruth Castañeda Murcia,66,Masculino,Lince,Nuevo
1531,Celso Agustín Pol,50,Femenino,Jesús María,Frecuente
1532,Yaiza Flores,26,Masculino,San Isidro,Nuevo
1533,Martin Cueto González,46,Femenino,Jesús María,Frecuente
1534,Delfina Boada Marín,65,Femenino,Miraflores,VIP
1535,Nicodemo Victor Cuéllar Cabrero,36,Masculino,San Miguel,Frecuente
1536,Amado Manso Urrutia,37,Masculino,Miraflores,Frecuente
1537,Dionisio Páez-Amat,63,Masculino,San Isidro,VIP
1538,Gertrudis Evangelina Somoza Ferrández,54,Masculino,La Molina,Frecuente
1539,Jose Arregui Calderón,67,Femenino,Pueblo Libre,VIP
1540,Ruy Gallart-Franch,36,Femenino,Pueblo Libre,Nuevo
1541,Danilo Cantero Ferrer,20,Femenino,La Molina,Frecuente
1542,María José Villegas Alemán,20,Femenino,Jesús María,Nuevo
1543,Trini del Revilla,53,Femenino,Miraflores,Nuevo
1544,Inés Varela Quintanilla,48,Femenino,San Borja,Frecuente
1545,Raimundo del Castro,57,Femenino,San Miguel,Frecuente
1546,Eva María Montoya Morales,62,Femenino,Lince,VIP
1547,Micaela Guerrero Guitart,63,Masculino,San Isidro,VIP
1548,Eugenia Arranz Fabra,31,Femenino,La Molina,Nuevo
1549,Saturnino Santamaria Reig,58,Femenino,San Miguel,Frecuente
1550,Delia Gallart Calleja,31,Masculino,Lince,Nuevo
1551,Rubén Arcos,24,Masculino,Lince,Nuevo
1552,Feliciano Cañizares-Solano,65,Masculino,Barranco,VIP
1553,Silvia Caparrós-Luque,52,Femenino,San Miguel,Frecuente
1554,Clara Guijarro Ugarte,34,Masculino,San Borja,Nuevo
1555,Dora Tejero Pedrosa,60,Femenino,Barranco,VIP
1556,Paulino Farré Castelló,33,Femenino,Surco,Nuevo
1557,Julián Luján Diaz,40,Masculino,Miraflores,Nuevo
1558,Isidoro Toni Verdejo Camps,33,Masculino,Lince,Nuevo
1559,Néstor Mayo Cornejo,68,Femenino,San Miguel,Nuevo
1560,Alex Espejo Francisco,25,Femenino,Barranco,Nuevo
1561,Angelita del Benavent,39,Masculino,Barranco,Frecuente
1562,Catalina Fonseca Ángel,51,Masculino,San Isidro,Nuevo
1563,Salomón Villena Tur,26,Masculino,Miraflores,Frecuente
1564,Felipe Francisco Corral,18,Femenino,San Isidro,VIP
1565,Chus del Ureña,56,Femenino,San Isidro,Frecuente
1566,Bonifacio del Delgado,36,Femenino,San Borja,Nuevo
1567,Maricela Bauzà Morell,34,Masculino,Jesús María,Nuevo
1568,Modesta Colomer Sedano,33,Masculino,Lince,Frecuente
1569,Tamara Blasco Catalán,23,Femenino,Barranco,Frecuente
1570,Luciana Valenzuela,70,Femenino,Surco,Frecuente
1571,Brunilda Nogués,37,Masculino,San Isidro,Frecuente
1572,Francisco Jose Roura Osuna,28,Masculino,La Molina,Frecuente
1573,Carmelo Torre Diéguez,62,Masculino,San Isidro,Frecuente
1574,Rodolfo Hoz Mayoral,45,Femenino,San Miguel,Frecuente
1575,Carmina del Guardiola,41,Masculino,San Borja,VIP
1576,Agustina Barón Feliu,22,Femenino,La Molina,Nuevo
1577,Marcelo Morata Alemán,33,Femenino,Barranco,Nuevo
1578,Andrés Felipe Becerra Valenciano,21,Masculino,Pueblo Libre,Nuevo
1579,Guiomar Sanabria Madrigal,45,Femenino,San Miguel,Nuevo
1580,Balduino Pelayo Roldan,25,Masculino,La Molina,Frecuente
1581,Manuel Segovia,51,Masculino,San Isidro,Nuevo
1582,Flavio Bernal Torres,31,Femenino,Surco,Nuevo
1583,Fátima Moraleda-Águila,35,Femenino,Lince,Nuevo
1584,Flor Peinado Redondo,29,Masculino,Jesús María,Nuevo
1585,Marcelino Blanch Rovira,24,Masculino,Miraflores,Frecuente
1586,Cintia Ale Pujadas Catalá,48,Masculino,San Miguel,Frecuente
1587,Amaro de Rivera,52,Femenino,Barranco,Nuevo
1588,Julie Quintanilla-Cabrera,30,Masculino,Miraflores,Nuevo
1589,Angélica Brígida Luís Zorrilla,35,Masculino,Surco,Nuevo
1590,Armando Ruiz-Aragonés,64,Masculino,San Miguel,VIP
1591,Candelaria Ortega-Catalán,66,Femenino,Barranco,Frecuente
1592,Florinda Borrego Fonseca,31,Masculino,Surco,Nuevo
1593,Tere Corbacho-Guillen,58,Masculino,Jesús María,Nuevo
1594,Rosaura Santana Pina,41,Masculino,San Isidro,Nuevo
1595,Julieta Carvajal,58,Masculino,La Molina,Nuevo
1596,Cloe del Arnaiz,59,Masculino,La Molina,Nuevo
1597,Dora Porta-Cantero,54,Masculino,Lince,Nuevo
1598,Ascensión Raquel Ortega Hervás,51,Femenino,San Borja,Frecuente
1599,Baudelio Múñiz,22,Femenino,Miraflores,Frecuente
1600,Eduardo Moles,23,Masculino,Pueblo Libre,Nuevo
1601,Celso Amado Gallego Peralta,43,Masculino,Lince,VIP
1602,Jorge Olivares Bautista,26,Femenino,Jesús María,Nuevo
1603,Angelina de Caro,48,Masculino,San Miguel,Nuevo
1604,Tomás Llobet Rojas,62,Masculino,San Miguel,Frecuente
1605,Emigdio Jacobo Bertrán Elías,26,Masculino,Pueblo Libre,Nuevo
1606,Estela Barco-Plana,43,Femenino,San Borja,Nuevo
1607,Irene María José Villena Colom,24,Masculino,San Isidro,Nuevo
1608,Paola Morera Alcalde,40,Masculino,Jesús María,Nuevo
1609,Paca Jaume Sans,39,Masculino,La Molina,Nuevo
1610,Adrián Porcel-Cortina,51,Femenino,Surco,Frecuente
1611,Adelaida del Uriarte,53,Masculino,San Miguel,Nuevo
1612,Haydée Barrios Aguiló,53,Femenino,San Miguel,Frecuente
1613,Román Sarabia Tomé,27,Femenino,San Isidro,Nuevo
1614,Socorro Anguita Pujadas,50,Femenino,Barranco,Frecuente
1615,Diego Aliaga-Chaves,67,Masculino,San Borja,VIP
1616,Wálter Aguilar-Lozano,64,Masculino,Surco,Frecuente
1617,Vinicio del Izaguirre,65,Masculino,San Borja,Nuevo
1618,Nadia Rosalina Mata Tomás,54,Masculino,Pueblo Libre,Nuevo
1619,Remedios del Mora,42,Femenino,San Isidro,Frecuente
1620,Concha Baena Sanchez,51,Femenino,Lince,Frecuente
1621,Luis Ángel Pablo Marí,41,Masculino,Lince,Nuevo
1622,Cruz Royo Baeza,31,Femenino,La Molina,Frecuente
1623,José Ángel Sacristán Bárcena,23,Femenino,Jesús María,Nuevo
1624,Pili Quiroga Blanco,65,Femenino,Jesús María,Nuevo
1625,Aurora Olivia Paredes Buendía,49,Masculino,Jesús María,Frecuente
1626,Marita Molins Plaza,52,Masculino,La Molina,Nuevo
1627,Dolores Arellano Melero,23,Femenino,Barranco,Nuevo
1628,Paz Carmina Angulo Pol,64,Femenino,Surco,Frecuente
1629,Reyes Lloret Bejarano,66,Femenino,Surco,Nuevo
1630,Erasmo Batalla Páez,23,Femenino,Jesús María,Nuevo
1631,Consuelo Sandra Perez Salinas,21,Masculino,Pueblo Libre,Nuevo
1632,Onofre Barreda-Vila,54,Femenino,Jesús María,Nuevo
1633,Sancho Carro-Castellanos,50,Femenino,San Miguel,VIP
1634,Andrés Felipe Artigas Molins,58,Masculino,Surco,Frecuente
1635,Agustín Ramiro Sedano Mendoza,65,Masculino,San Isidro,Nuevo
1636,Olimpia Aznar,68,Masculino,Barranco,Frecuente
1637,Cleto Benavent Posada,31,Femenino,Barranco,Nuevo
1638,Buenaventura Segura Bernad,30,Masculino,Lince,Frecuente
1639,Ileana Barceló Barceló,39,Masculino,Lince,Frecuente
1640,Andrea Alberto,55,Femenino,San Miguel,VIP
1641,María Pilar Dávila Frías,68,Femenino,Miraflores,Frecuente
1642,Maribel Nicolás Villanueva,22,Femenino,San Miguel,VIP
1643,Alberto Badía Acero,27,Femenino,Surco,VIP
1644,Maximiliano Toro Sobrino,29,Femenino,La Molina,VIP
1645,Patricio Ramírez-Viana,57,Masculino,Lince,VIP
1646,Erasmo Catalán Abellán,54,Masculino,Jesús María,Nuevo
1647,Lilia de Pascual,51,Femenino,San Isidro,Nuevo
1648,María Belén de Higueras,39,Femenino,San Isidro,Frecuente
1649,Samanta Anastasia Pareja Exposito,38,Masculino,Barranco,Nuevo
